,FIPS,Census Tract,Pop Density,Income,Age,Household Size,Total Pop,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,OBESITY_CrudePrev,label
1389,36081000200,200.0,56647.46,67326.0,37.0,3.46,3425.0,10.5,34.6,25.6,1.0
1390,36081000400,400.0,56388.71,52266.0,34.4,3.79,4896.0,11.6,34.6,29.0,6.0
1391,36081000600,600.0,50860.39,73063.0,33.6,3.87,4208.0,10.3,33.3,27.7,6.0
1392,36081000700,700.0,28169.14,107448.0,36.2,2.04,5928.0,5.1,26.2,19.4,5.0
1393,36081000800,800.0,50865.41,70417.0,32.9,3.99,3728.0,10.1,33.5,26.5,3.0
1394,36081001000,1000.0,62478.63,64821.0,35.1,4.15,3890.0,9.6,33.3,24.6,1.0
1395,36081001200,1200.0,53896.09,65000.0,36.4,3.55,4727.0,10.0,34.3,25.1,3.0
1396,36081001400,1400.0,46173.18,64296.0,39.6,3.57,3810.0,10.2,34.7,25.8,1.0
1397,36081001600,1600.0,50723.07,62788.0,35.3,3.8,2967.0,11.2,34.9,27.3,6.0
1398,36081001800,1800.0,47045.85,59565.0,38.5,3.59,3224.0,11.0,35.1,26.6,6.0
1399,36081001900,1900.0,5520.562,123250.0,33.2,1.84,1850.0,4.9,25.8,19.4,5.0
1400,36081002000,2000.0,35719.21,87115.0,36.9,3.84,2019.0,10.1,34.2,24.2,6.0
1401,36081002200,2200.0,38984.16,64286.0,38.8,3.11,2220.0,9.9,33.6,25.9,3.0
1402,36081002400,2400.0,41048.92,60400.0,37.4,3.45,2249.0,10.4,33.9,26.8,3.0
1403,36081002500,2500.0,81135.98,15474.0,43.5,2.08,6592.0,19.4,40.5,38.8,5.0
1404,36081002600,2600.0,43793.42,79438.0,33.7,3.84,2503.0,10.5,34.7,25.8,3.0
1405,36081002800,2800.0,38945.98,61184.0,30.4,3.62,3384.0,10.7,34.0,27.8,6.0
1406,36081003000,3000.0,33112.54,44265.0,33.6,3.48,1442.0,12.3,36.9,28.3,6.0
1407,36081003100,3100.0,16202.93,57727.0,36.8,2.41,1032.0,8.8,31.8,24.5,5.0
1408,36081003200,3200.0,27025.02,61169.0,34.7,3.44,1690.0,9.8,33.1,26.0,3.0
1409,36081003300,3300.0,14868.17,56768.0,32.5,2.5,2922.0,8.1,30.3,21.2,1.0
1410,36081003400,3400.0,31142.26,67292.0,35.6,3.87,2573.0,9.9,33.1,26.2,6.0
1411,36081003600,3600.0,55107.35,77005.0,33.9,4.04,3830.0,8.8,31.4,23.9,6.0
1413,36081003800,3800.0,37038.88,57614.0,32.7,3.37,2520.0,10.8,34.5,27.7,3.0
1414,36081003900,3900.0,29218.21,41477.0,35.1,3.02,1658.0,10.9,32.7,32.1,3.0
1415,36081004001,4001.0,33687.73,56607.0,35.2,3.44,2267.0,9.6,33.4,25.9,6.0
1416,36081004002,4002.0,32807.97,83466.0,32.9,4.22,1639.0,10.4,34.4,23.8,1.0
1417,36081004200,4200.0,58139.5,50487.0,33.6,3.84,4496.0,11.4,35.3,26.0,3.0
1418,36081004300,4300.0,40332.81,28000.0,33.2,2.42,2660.0,17.1,39.5,35.9,6.0
1419,36081004401,4401.0,38445.21,54583.0,32.2,4.11,3872.0,11.8,36.4,23.0,1.0
1420,36081004500,4500.0,38666.36,72240.0,50.8,2.16,3290.0,9.7,37.6,20.3,1.0
1421,36081004700,4700.0,56495.7,32168.0,33.8,2.34,3910.0,13.9,37.6,30.1,4.0
1423,36081005100,5100.0,37795.02,46588.0,32.8,2.89,2001.0,9.3,32.8,22.4,5.0
1424,36081005200,5200.0,54909.93,54076.0,31.7,3.67,2769.0,10.3,33.6,24.4,3.0
1425,36081005300,5300.0,61501.62,60496.0,35.8,1.96,4666.0,6.5,29.3,20.3,5.0
1426,36081005400,5400.0,32332.72,63628.0,37.0,3.2,5200.0,10.6,34.9,26.3,1.0
1427,36081005500,5500.0,14559.88,59620.0,38.8,2.36,933.0,8.4,31.2,23.6,5.0
1428,36081005700,5700.0,47312.91,60991.0,33.0,2.35,4084.0,7.9,30.4,23.3,5.0
1429,36081005800,5800.0,25973.62,69535.0,41.5,3.07,5921.0,9.5,34.7,25.1,1.0
1430,36081005900,5900.0,58755.05,71429.0,35.8,2.4,4315.0,6.9,29.9,21.7,5.0
1431,36081006100,6100.0,76444.03,59118.0,36.0,2.08,5757.0,6.0,28.0,20.3,5.0
1432,36081006201,6201.0,39867.93,59631.0,45.7,2.24,6202.0,11.9,41.2,25.0,1.0
1433,36081006202,6202.0,15910.58,54545.0,38.5,2.72,7083.0,9.8,36.2,25.5,1.0
1434,36081006300,6300.0,63426.39,65670.0,32.8,2.11,5204.0,6.6,29.1,22.1,5.0
1435,36081006501,6501.0,79679.03,59118.0,32.8,2.02,3418.0,6.1,28.3,21.1,5.0
1436,36081006502,6502.0,70269.42,67717.0,33.0,2.39,4161.0,6.6,29.1,22.6,5.0
1437,36081006900,6900.0,55626.39,52566.0,36.3,2.25,4527.0,8.8,32.7,22.6,1.0
1438,36081007100,7100.0,50628.91,72367.0,31.8,2.13,3813.0,6.4,28.8,21.2,1.0
1439,36081007300,7300.0,74247.45,62078.0,35.7,1.91,4058.0,7.7,31.2,23.1,5.0
1440,36081007500,7500.0,90026.59,72786.0,37.5,2.09,4492.0,8.3,32.6,21.4,5.0
1441,36081007700,7700.0,32631.96,73750.0,32.2,2.42,1596.0,6.3,27.7,21.6,1.0
1442,36081007900,7900.0,54603.86,51031.0,36.1,2.57,3384.0,9.3,32.8,24.1,5.0
1443,36081008100,8100.0,32029.82,78750.0,32.6,2.58,1389.0,7.1,27.9,25.7,3.0
1444,36081008300,8300.0,42544.25,50343.0,30.6,2.88,3143.0,8.6,30.7,25.8,5.0
1445,36081008500,8500.0,10709.25,43102.0,35.1,2.88,1129.0,8.7,30.6,27.6,6.0
1446,36081008600,8600.0,23617.41,76010.0,37.1,3.58,3030.0,10.1,35.5,26.5,6.0
1447,36081008700,8700.0,53112.65,23648.0,28.4,3.33,5196.0,15.8,37.1,36.7,3.0
1448,36081008800,8800.0,21313.71,80898.0,37.4,3.09,3691.0,9.2,34.8,25.8,1.0
1449,36081009100,9100.0,36140.21,61754.0,40.8,2.23,2600.0,7.8,31.4,23.8,3.0
1450,36081009400,9400.0,43570.06,51637.0,37.4,3.43,2922.0,11.0,34.4,25.8,6.0
1451,36081009500,9500.0,39673.76,67955.0,34.9,2.63,2520.0,7.1,31.3,22.6,5.0
1452,36081009600,9600.0,50477.61,83165.0,36.3,4.19,4024.0,10.8,34.7,25.0,6.0
1453,36081009700,9700.0,46112.74,78424.0,35.2,2.47,3593.0,5.7,29.0,19.8,1.0
1454,36081009800,9800.0,54260.56,46131.0,39.4,3.78,2844.0,11.7,35.6,25.2,3.0
1456,36081010000,10000.0,55637.32,76090.0,39.0,4.77,4798.0,11.3,35.3,26.3,6.0
1457,36081010100,10100.0,40403.44,61490.0,33.9,2.49,2695.0,6.9,31.2,21.5,5.0
1458,36081010200,10200.0,37930.62,51722.0,34.8,3.95,3132.0,11.4,35.6,24.7,3.0
1459,36081010300,10300.0,39946.36,60257.0,34.5,2.16,3863.0,7.2,31.3,21.6,5.0
1460,36081010400,10400.0,46111.89,71354.0,41.5,3.57,3320.0,12.3,36.7,26.3,6.0
1461,36081010500,10500.0,52474.39,48939.0,38.9,2.38,4012.0,10.6,35.4,26.4,1.0
1462,36081010600,10600.0,58968.16,60948.0,36.1,4.63,3939.0,11.8,36.1,24.1,4.0
1464,36081010800,10800.0,57591.45,53176.0,34.4,4.27,3504.0,11.1,34.7,24.4,4.0
1465,36081011000,11000.0,57043.01,70132.0,38.1,4.05,3635.0,11.2,34.6,25.7,6.0
1466,36081011100,11100.0,58642.73,70795.0,31.9,2.77,3413.0,7.4,31.6,21.4,1.0
1467,36081011200,11200.0,30103.42,45500.0,39.6,3.47,2202.0,11.6,36.5,24.8,6.0
1468,36081011300,11300.0,62257.93,62161.0,35.0,2.35,4295.0,7.0,30.4,21.4,5.0
1469,36081011400,11400.0,24996.32,38500.0,29.9,3.57,1150.0,12.0,35.4,29.8,6.0
1470,36081011500,11500.0,31391.0,64199.0,31.7,2.17,2249.0,6.6,29.5,22.2,1.0
1471,36081011600,11600.0,44162.25,62222.0,40.6,4.2,2335.0,9.6,32.7,25.2,3.0
1472,36081011700,11700.0,46742.87,61761.0,33.3,2.4,3841.0,7.0,30.7,22.2,5.0
1473,36081011800,11800.0,45456.03,55960.0,31.8,3.91,2757.0,11.5,34.9,25.9,4.0
1474,36081011900,11900.0,36616.47,63188.0,34.1,2.37,1576.0,6.7,30.2,23.1,1.0
1475,36081012000,12000.0,48046.04,44167.0,35.9,4.26,2681.0,11.7,35.8,22.6,4.0
1476,36081012100,12100.0,42596.76,57180.0,35.8,2.48,2268.0,7.1,31.7,22.3,1.0
1477,36081012200,12200.0,41563.52,61842.0,34.6,4.12,3373.0,11.6,35.7,25.0,6.0
1478,36081012301,12301.0,12001.63,82174.0,36.6,2.49,2741.0,6.7,31.4,21.4,1.0
1479,36081012400,12400.0,42729.91,57198.0,30.7,3.85,3261.0,10.6,33.8,25.5,4.0
1480,36081012500,12500.0,29402.62,59943.0,34.8,2.62,1851.0,7.2,30.6,22.2,5.0
1481,36081012601,12601.0,48251.11,63719.0,29.8,3.86,2798.0,11.2,34.6,27.0,3.0
1482,36081012602,12602.0,45689.1,64125.0,39.5,3.57,2628.0,11.0,34.6,27.7,3.0
1483,36081012800,12800.0,38853.89,60887.0,35.8,3.48,2389.0,9.0,33.4,24.6,3.0
1484,36081013000,13000.0,22354.61,69167.0,41.4,2.84,1620.0,8.6,33.0,22.9,3.0
1485,36081013200,13200.0,35061.7,72589.0,31.9,4.03,2604.0,9.2,33.7,24.7,4.0
1486,36081013400,13400.0,76230.41,58735.0,37.0,2.19,5616.0,8.8,34.1,23.8,4.0
1487,36081013500,13500.0,27605.83,59722.0,40.1,2.61,1447.0,9.1,37.0,23.2,1.0
1488,36081013600,13600.0,33036.0,66818.0,42.8,2.28,1935.0,8.2,32.7,23.0,1.0
1489,36081013700,13700.0,23861.78,69917.0,33.2,2.53,1842.0,6.5,29.9,22.3,1.0
1490,36081013800,13800.0,55063.6,56553.0,34.8,2.59,3609.0,9.1,33.9,22.8,4.0
1491,36081014000,14000.0,45361.26,70948.0,32.3,2.84,3890.0,7.6,31.2,22.0,1.0
1492,36081014100,14100.0,26570.42,62065.0,31.9,2.47,1755.0,6.7,29.5,23.3,1.0
1493,36081014201,14201.0,51808.85,58380.0,30.3,3.69,4219.0,11.5,34.3,27.0,4.0
1494,36081014202,14202.0,11476.46,71413.0,35.0,4.04,2739.0,14.0,38.1,27.6,4.0
1495,36081014300,14300.0,79783.3,63309.0,34.7,2.55,4205.0,7.3,30.6,23.4,1.0
1496,36081014400,14400.0,26191.01,49792.0,32.6,4.15,2223.0,11.4,35.0,24.7,4.0
1497,36081014500,14500.0,44546.94,53125.0,38.0,2.42,2197.0,7.1,31.4,22.9,5.0
1498,36081014700,14700.0,56491.32,74955.0,38.5,2.4,3227.0,6.3,29.6,21.4,5.0
1499,36081014800,14800.0,33822.75,61588.0,39.8,3.75,2051.0,12.4,36.0,25.5,4.0
1500,36081014900,14900.0,54134.24,75012.0,34.3,2.33,2228.0,6.5,28.9,22.3,5.0
1501,36081015000,15000.0,53114.14,74861.0,41.5,4.62,3017.0,11.5,35.2,24.0,6.0
1502,36081015100,15100.0,47265.04,65417.0,33.4,2.08,2435.0,7.4,30.9,22.6,6.0
1503,36081015200,15200.0,42869.44,59375.0,31.7,4.04,3067.0,11.2,33.7,26.4,4.0
1504,36081015300,15300.0,43205.86,58000.0,33.9,2.1,2029.0,7.5,30.9,22.4,5.0
1505,36081015400,15400.0,43487.32,57250.0,36.3,4.08,2521.0,11.5,35.0,24.9,3.0
1506,36081015500,15500.0,43878.16,69844.0,33.0,2.57,2499.0,6.8,29.3,21.6,5.0
1507,36081015600,15600.0,41605.29,58561.0,34.9,4.09,3365.0,11.2,34.8,23.8,4.0
1508,36081015700,15700.0,30403.08,49848.0,33.7,2.24,1508.0,9.0,31.5,24.7,5.0
1509,36081015801,15801.0,32242.44,64722.0,34.4,3.94,3680.0,12.5,34.9,28.5,3.0
1510,36081015802,15802.0,45230.95,69453.0,39.5,3.94,4862.0,11.8,35.8,24.7,4.0
1511,36081015900,15900.0,60018.23,46585.0,35.7,2.08,3932.0,8.0,31.8,24.5,5.0
1512,36081016100,16100.0,61469.41,54000.0,33.2,3.09,2556.0,8.5,31.4,23.3,1.0
1513,36081016300,16300.0,44951.84,21958.0,45.7,2.21,3788.0,15.1,39.2,30.6,1.0
1514,36081016400,16400.0,50118.66,74583.0,32.3,4.37,3828.0,11.8,34.6,27.3,4.0
1515,36081016600,16600.0,46276.23,54295.0,32.3,3.31,3625.0,12.7,36.6,26.9,4.0
1516,36081016800,16800.0,39636.73,74583.0,37.9,3.75,3235.0,10.7,34.0,25.3,3.0
1517,36081016900,16900.0,64772.12,55325.0,39.6,2.4,5779.0,8.5,33.3,21.7,5.0
1518,36081017000,17000.0,33229.25,56513.0,37.4,3.83,2790.0,12.1,33.6,29.1,4.0
1520,36081017200,17200.0,31625.22,70464.0,40.3,3.62,2333.0,12.0,33.9,28.6,3.0
1521,36081017400,17400.0,34845.93,67159.0,39.8,3.77,2564.0,12.3,33.5,30.1,3.0
1522,36081017600,17600.0,32853.39,62550.0,36.5,3.88,2408.0,12.8,34.1,30.6,3.0
1523,36081017800,17800.0,30387.29,48789.0,35.8,3.66,2214.0,12.4,33.7,29.8,4.0
1524,36081017900,17900.0,5352.062,44091.0,34.9,2.41,979.0,10.4,34.7,23.8,5.0
1525,36081018000,18000.0,27840.47,64271.0,30.4,4.04,1486.0,14.2,35.5,33.3,3.0
1526,36081018101,18101.0,100401.3,45469.0,40.1,2.2,3727.0,9.1,32.8,23.5,5.0
1527,36081018102,18102.0,98792.66,52188.0,39.4,1.87,3683.0,8.0,32.4,21.2,5.0
1528,36081018200,18200.0,25845.74,62976.0,37.6,3.63,2602.0,11.9,32.2,31.5,4.0
1529,36081018300,18300.0,77992.46,72361.0,37.2,2.48,6475.0,9.1,33.4,22.5,5.0
1530,36081018401,18401.0,29213.51,59750.0,35.8,3.4,2147.0,12.4,32.1,32.5,3.0
1531,36081018402,18402.0,29733.0,68074.0,38.1,3.46,2440.0,14.0,33.9,35.0,3.0
1532,36081018501,18501.0,99291.38,68620.0,36.6,2.38,3777.0,9.0,33.3,23.6,6.0
1533,36081018502,18502.0,91895.07,68703.0,35.6,2.38,3491.0,8.3,32.1,22.5,5.0
1534,36081018600,18600.0,29528.46,65909.0,31.5,4.13,2063.0,14.0,33.9,34.2,4.0
1535,36081018700,18700.0,33705.2,67424.0,35.6,2.85,3077.0,9.6,33.9,23.4,6.0
1536,36081018800,18800.0,21617.98,77159.0,33.2,3.68,1493.0,12.8,32.7,32.3,3.0
1537,36081018900,18900.0,42138.0,62730.0,36.4,2.69,3542.0,10.4,35.1,22.8,5.0
1538,36081019000,19000.0,33527.22,75000.0,34.6,3.83,2437.0,12.7,32.7,33.3,3.0
1539,36081019200,19200.0,26950.32,74219.0,38.7,3.3,2092.0,13.3,33.7,31.7,3.0
1540,36081019400,19400.0,21582.03,66848.0,41.2,3.24,2549.0,12.3,32.9,30.7,3.0
1541,36081019600,19600.0,33429.77,67946.0,35.7,3.57,2877.0,13.6,33.7,34.1,3.0
1542,36081019800,19800.0,38864.97,40987.0,30.5,3.86,3117.0,13.5,33.5,34.6,3.0
1543,36081019900,19900.0,1445.722,56000.0,35.9,2.56,888.0,9.9,31.4,32.2,1.0
1544,36081020200,20200.0,28332.78,59083.0,34.0,3.86,1675.0,13.1,33.8,31.6,3.0
1545,36081020400,20400.0,20845.03,37898.0,34.3,3.6,2307.0,13.3,34.9,31.5,3.0
1546,36081020500,20500.0,5183.211,56563.0,38.8,2.94,1176.0,10.5,33.9,28.7,6.0
1547,36081020600,20600.0,33635.3,65526.0,35.8,3.77,1930.0,11.9,34.2,30.4,4.0
1548,36081020800,20800.0,13555.44,64423.0,32.3,4.08,2847.0,10.8,32.9,28.9,6.0
1549,36081021200,21200.0,24940.61,41813.0,36.2,3.24,2302.0,11.8,34.5,29.0,6.0
1550,36081021400,21400.0,47391.6,52269.0,36.7,3.11,6967.0,11.6,35.4,25.0,6.0
1551,36081021600,21600.0,18090.19,61042.0,41.1,2.38,4483.0,10.2,35.1,25.0,1.0
1553,36081022001,22001.0,39255.0,66683.0,34.6,1.99,6012.0,8.5,32.0,23.1,1.0
1554,36081022002,22002.0,56266.2,61765.0,37.4,2.46,6650.0,9.5,34.4,22.7,1.0
1556,36081023000,23000.0,35522.3,110781.0,41.1,4.37,2274.0,10.4,36.0,21.6,4.0
1557,36081023200,23200.0,41310.34,64948.0,40.6,2.7,5271.0,10.5,34.8,21.9,4.0
1558,36081023500,23500.0,89627.98,46140.0,33.8,3.25,8843.0,11.2,34.4,26.5,5.0
1559,36081023600,23600.0,42961.02,59141.0,37.2,3.6,2924.0,11.2,35.2,22.9,6.0
1560,36081023800,23800.0,81837.47,41000.0,35.4,3.35,4951.0,12.7,34.9,29.1,4.0
1561,36081024000,24000.0,61511.28,41146.0,33.7,3.18,6402.0,13.3,35.8,31.3,4.0
1562,36081024300,24300.0,30430.11,62924.0,38.0,3.44,6346.0,10.0,35.3,22.3,3.0
1563,36081024500,24500.0,57999.81,56151.0,44.0,2.71,5770.0,10.5,37.3,22.3,6.0
1565,36081024700,24700.0,39902.7,56442.0,36.1,3.18,1504.0,9.8,33.8,21.0,4.0
1566,36081024900,24900.0,63999.99,56101.0,38.8,2.47,5043.0,9.4,33.9,19.7,1.0
1567,36081025100,25100.0,64523.25,45661.0,40.6,2.58,6119.0,10.0,35.4,21.4,1.0
1568,36081025301,25301.0,79373.03,59773.0,40.0,2.18,3898.0,8.6,32.1,22.8,5.0
1569,36081025302,25302.0,75286.19,62155.0,37.7,2.69,3053.0,9.9,33.3,24.7,6.0
1570,36081025400,25400.0,37511.59,33483.0,30.7,3.21,9155.0,15.3,35.3,35.7,3.0
1571,36081025500,25500.0,17456.7,87500.0,34.3,3.05,1471.0,8.8,32.9,19.7,6.0
1572,36081025700,25700.0,24405.78,60750.0,38.9,2.64,1419.0,8.8,33.2,19.7,6.0
1573,36081025800,25800.0,29403.48,65833.0,35.7,4.1,2405.0,11.9,31.5,33.4,3.0
1574,36081025900,25900.0,48759.1,47629.0,35.3,3.18,3524.0,10.1,34.1,21.6,6.0
1575,36081026000,26000.0,35210.57,41607.0,27.4,3.35,2425.0,13.3,32.3,36.5,3.0
1576,36081026100,26100.0,83435.65,40452.0,36.7,3.11,7139.0,11.5,35.4,23.0,6.0
1577,36081026200,26200.0,21078.55,70577.0,38.5,3.49,1167.0,13.2,33.0,33.8,3.0
1578,36081026300,26300.0,89144.9,50912.0,35.8,3.39,6780.0,10.8,34.9,21.2,4.0
1579,36081026400,26400.0,26902.59,54167.0,32.8,3.49,2643.0,15.0,35.0,34.7,3.0
1580,36081026500,26500.0,57916.07,54219.0,35.5,2.98,4213.0,10.5,34.5,19.1,4.0
1581,36081026600,26600.0,28550.25,32750.0,45.1,2.52,1907.0,20.1,40.7,35.9,3.0
1582,36081026700,26700.0,76897.21,45842.0,34.5,2.95,6229.0,11.8,36.0,22.7,4.0
1583,36081026901,26901.0,116830.0,42667.0,35.9,3.06,5152.0,11.6,34.7,25.7,5.0
1584,36081026902,26902.0,143985.4,40694.0,33.5,3.07,4363.0,12.0,36.4,22.1,5.0
1585,36081027000,27000.0,27975.59,40000.0,27.9,4.28,1999.0,14.9,34.4,37.3,3.0
1586,36081027100,27100.0,155916.0,48429.0,37.8,3.12,8359.0,11.8,35.8,23.3,5.0
1587,36081027200,27200.0,40179.15,56550.0,33.9,4.05,2384.0,12.9,32.6,34.1,3.0
1588,36081027300,27300.0,96150.98,43077.0,32.7,3.31,7991.0,12.9,35.3,31.9,6.0
1589,36081027400,27400.0,31031.63,59643.0,42.0,3.24,1722.0,12.9,33.1,32.5,3.0
1590,36081027500,27500.0,100711.9,52000.0,35.1,3.24,6907.0,12.9,36.7,29.0,6.0
1591,36081027600,27600.0,19547.33,51875.0,35.1,3.04,1198.0,12.7,32.6,33.1,3.0
1592,36081027700,27700.0,115199.8,43770.0,39.6,2.64,7779.0,11.5,35.0,27.7,6.0
1593,36081027800,27800.0,34970.3,35093.0,35.0,2.81,2368.0,16.7,36.5,37.7,3.0
1594,36081027900,27900.0,95628.75,54667.0,39.8,2.84,6541.0,12.8,37.2,28.7,6.0
1595,36081028000,28000.0,30159.47,79750.0,32.8,4.05,1926.0,11.9,31.4,32.5,3.0
1596,36081028100,28100.0,66247.77,46231.0,50.2,2.05,4462.0,10.2,35.2,24.4,6.0
1597,36081028200,28200.0,25407.07,73500.0,39.0,3.4,1790.0,12.6,32.3,32.5,3.0
1598,36081028300,28300.0,108516.7,60707.0,42.2,2.3,7446.0,10.4,34.6,25.5,5.0
1599,36081028400,28400.0,26271.57,67981.0,29.3,3.95,4354.0,13.8,33.1,35.5,3.0
1600,36081028500,28500.0,84397.73,58775.0,42.3,2.33,5152.0,10.9,37.3,24.5,5.0
1601,36081028700,28700.0,83687.23,62190.0,38.9,2.45,6321.0,10.1,35.3,23.0,4.0
1602,36081028800,28800.0,17123.83,62328.0,35.3,3.52,4703.0,13.3,32.8,34.1,3.0
1603,36081028900,28900.0,75665.1,64304.0,40.8,2.47,5043.0,10.1,35.4,21.4,5.0
1604,36081029100,29100.0,64146.47,34340.0,41.9,2.6,6476.0,12.5,38.0,21.3,4.0
1605,36081029300,29300.0,18979.85,58304.0,37.7,3.33,1109.0,11.0,35.8,19.9,4.0
1606,36081029400,29400.0,17644.46,67917.0,37.0,2.84,7252.0,12.2,31.9,32.2,3.0
1607,36081029500,29500.0,50379.12,65128.0,41.7,2.18,3559.0,9.0,34.5,21.8,6.0
1608,36081029700,29700.0,11298.27,58578.0,36.7,3.08,2265.0,9.7,34.7,22.6,4.0
1610,36081030600,30600.0,8381.057,62652.0,37.5,3.51,4372.0,12.3,32.0,32.9,3.0
1611,36081030902,30902.0,50159.27,46471.0,37.4,3.04,7954.0,12.0,37.5,23.8,4.0
1612,36081030903,30903.0,46975.95,57310.0,38.4,3.49,6379.0,11.3,35.9,23.3,4.0
1613,36081030904,30904.0,22698.91,55733.0,38.4,3.18,3632.0,11.3,36.8,24.8,1.0
1614,36081031700,31700.0,20152.73,56056.0,42.2,2.48,5973.0,8.3,34.3,24.0,1.0
1615,36081032000,32000.0,12345.22,69408.0,29.1,3.7,4958.0,12.0,31.2,33.7,3.0
1616,36081032700,32700.0,65396.97,56094.0,42.2,3.37,3809.0,9.7,32.8,25.2,6.0
1617,36081032800,32800.0,18030.5,60333.0,36.7,3.46,2562.0,12.1,31.5,33.2,3.0
1618,36081032900,32900.0,23225.56,53795.0,35.3,3.68,3918.0,11.0,34.6,26.2,6.0
1619,36081033000,33000.0,22714.58,75679.0,34.6,3.76,7168.0,13.1,32.5,34.1,3.0
1621,36081033401,33401.0,16537.87,77798.0,33.0,3.51,3580.0,12.7,32.2,33.8,3.0
1622,36081033402,33402.0,44970.18,45465.0,44.9,2.12,13157.0,15.5,36.0,34.1,3.0
1623,36081033700,33700.0,58226.87,60201.0,33.5,3.67,3391.0,11.0,34.1,27.1,5.0
1624,36081033900,33900.0,57641.52,70707.0,40.1,3.0,3357.0,11.6,35.7,26.5,6.0
1625,36081034700,34700.0,22680.97,46853.0,39.0,3.17,3352.0,11.5,34.3,27.7,1.0
1626,36081035100,35100.0,78402.19,56154.0,41.8,2.74,4215.0,11.8,36.0,26.5,1.0
1627,36081035200,35200.0,12419.64,80750.0,36.0,3.68,2907.0,13.3,33.0,33.5,3.0
1628,36081035300,35300.0,40608.14,46705.0,39.4,3.32,2432.0,12.9,34.5,32.5,6.0
1629,36081035700,35700.0,15995.7,46372.0,45.3,2.6,3820.0,14.7,38.4,30.6,1.0
1630,36081035800,35800.0,19648.92,74091.0,38.2,3.17,3979.0,12.5,32.0,32.7,3.0
1631,36081036100,36100.0,48714.92,41968.0,30.8,4.1,2960.0,13.5,34.7,32.6,6.0
1632,36081036300,36300.0,38668.0,56771.0,32.7,3.43,2014.0,11.2,31.6,32.3,3.0
1633,36081036500,36500.0,53967.18,43098.0,30.5,4.04,3463.0,10.9,31.4,32.7,6.0
1634,36081036600,36600.0,23457.89,71125.0,41.5,3.43,3348.0,14.7,34.6,34.0,3.0
1635,36081036700,36700.0,35318.74,60781.0,40.2,3.53,2667.0,12.4,33.4,30.8,3.0
1636,36081036800,36800.0,27830.44,70833.0,35.8,3.25,2502.0,12.2,31.6,32.2,3.0
1637,36081037100,37100.0,24052.24,55547.0,34.4,3.45,1741.0,14.4,35.7,32.0,1.0
1638,36081037300,37300.0,28969.83,47337.0,30.3,3.92,2663.0,11.2,32.0,30.4,6.0
1639,36081037500,37500.0,70247.8,46979.0,34.9,4.49,4155.0,11.7,33.7,30.6,6.0
1640,36081037600,37600.0,21789.8,73255.0,37.9,3.34,6476.0,12.7,32.4,32.8,3.0
1641,36081037700,37700.0,66893.94,48401.0,30.8,4.62,3792.0,10.4,30.7,32.3,6.0
1642,36081037900,37900.0,95047.84,51086.0,27.3,5.2,7232.0,10.7,31.4,32.6,6.0
1643,36081038100,38100.0,69031.75,48882.0,31.0,4.09,7583.0,12.2,33.2,33.4,6.0
1646,36081038400,38400.0,20779.8,61518.0,38.8,3.33,2387.0,13.5,33.1,34.1,3.0
1647,36081039400,39400.0,22207.78,56440.0,40.1,3.2,2986.0,13.0,32.6,33.3,3.0
1648,36081039800,39800.0,22750.57,71953.0,38.3,3.46,1762.0,12.5,32.0,32.9,3.0
1649,36081039900,39900.0,63701.74,51615.0,29.1,4.38,4173.0,10.1,31.5,29.7,6.0
1650,36081040000,40000.0,17138.96,75238.0,42.7,3.02,1299.0,12.6,32.2,32.3,3.0
1651,36081040100,40100.0,86560.99,42500.0,28.4,4.38,7085.0,11.2,32.8,31.5,6.0
1652,36081040200,40200.0,19942.88,96146.0,40.5,3.88,1681.0,13.3,33.2,33.0,3.0
1653,36081040300,40300.0,93369.31,44511.0,29.3,4.42,7208.0,9.6,30.6,30.1,6.0
1654,36081040400,40400.0,25150.35,64453.0,32.0,3.52,4600.0,15.0,34.7,35.5,3.0
1655,36081040500,40500.0,65835.45,46116.0,29.3,4.2,3291.0,12.1,33.8,34.4,6.0
1656,36081040700,40700.0,107547.8,44306.0,31.1,4.31,8285.0,10.7,32.1,31.3,6.0
1657,36081040900,40900.0,102703.3,50497.0,32.8,4.79,6046.0,10.8,32.3,31.9,6.0
1658,36081041100,41100.0,74023.3,55179.0,33.3,4.39,3935.0,11.2,33.2,30.3,6.0
1659,36081041300,41300.0,76736.4,46098.0,30.5,4.99,4705.0,11.4,34.1,29.7,6.0
1660,36081041400,41400.0,22456.43,46817.0,34.1,3.14,4103.0,13.5,32.9,35.2,3.0
1661,36081041500,41500.0,61453.54,41402.0,31.6,3.69,4056.0,11.2,33.8,30.1,6.0
1662,36081042400,42400.0,12517.66,69063.0,40.4,3.42,2496.0,13.8,34.2,32.6,3.0
1664,36081042700,42700.0,81895.71,45577.0,31.5,4.29,5393.0,12.4,35.3,31.1,6.0
1665,36081043200,43200.0,15434.41,82059.0,36.9,3.51,1403.0,12.0,32.1,31.2,3.0
1666,36081043400,43400.0,22929.4,87500.0,35.5,3.65,1818.0,13.3,34.1,31.7,3.0
1667,36081043701,43701.0,61088.41,59550.0,41.3,3.43,3425.0,15.2,40.5,28.9,1.0
1668,36081043702,43702.0,88929.22,38914.0,37.4,2.69,6033.0,12.2,35.4,27.7,3.0
